7650, 0.29
7700, 0.29
7750, 0.29
7800, 0.29
7850, 0.29
7900, 0.29
7950, 0.29
8000, 0.36
8050, 0.36
8100, 0.36
8150, 0.36
8200, 0.36
8250, 0.36
8300, 0.36
8350, 0.36
8400, 0.36
8450, 0.36
8500, 0.36
8550, 0.36
8600, 0.36
8650, 0.36
8700, 0.36
8750, 0.36
8800, 0.45
8850, 0.45
8900, 0.45
8950, 0.45
9000, 0.45
9050, 0.45
9100, 0.45
9150, 0.45
9200, 0.45
9250, 0.45
9300, 0.45
9350, 0.45
9400, 0.45
9450, 0.45
9500, 0.45
9550, 0.45
9600, 0.51
9650, 0.51
9700, 0.51
9750, 0.51
9800, 0.51
9850, 0.51
9900, 0.51
9950, 0.51
10000, 0.51
10050, 0.51
10100, 0.51
10150, 0.51
10200, 0.51
10250, 0.51
10300, 0.51
10350, 0.51
10400, 0.51
10450, 0.51
10500, 0.51
10550, 0.51
10600, 0.51
10650, 0.51
10700, 0.51
10750, 0.51
10800, 0.51
10850, 0.51
10900, 0.51
10950, 0.51
11000, 0.51
11050, 0.51
11100, 0.51
11150, 0.50
11200, 0.52
11250, 0.52
11300, 0.51
11350, 0.51
11400, 0.50
11450, 0.50
11500, 0.49
11550, 0.49
11600, 0.48
11650, 0.47
11700, 0.47
11750, 0.46
11800, 0.45
11850, 0.45
11900, 0.45
11950, 0.45
12000, 0.49
12050, 0.49
12100, 0.49
12150, 0.49
12200, 0.49
12250, 0.49
12300, 0.49
12350, 0.49
12400, 0.49
12450, 0.49
12500, 0.49
12550, 0.49
12600, 0.49
12650, 0.49
12700, 0.49
12750, 0.49
12800, 0.42
12850, 0.42
12900, 0.42
12950, 0.42
13000, 0.42
13050, 0.42
13100, 0.42
13150, 0.42
13200, 0.42
13250, 0.42
13300, 0.42
13350, 0.42
13400, 0.42
13450, 0.42
13500, 0.42
13550, 0.42
13600, 0.39
13650, 0.39
13700, 0.39
13750, 0.39
13800, 0.39
13850, 0.39
13900, 0.39
13950, 0.39
14000, 0.39
14050, 0.39
14100, 0.39
14150, 0.39
14200, 0.39
14250, 0.39
14300, 0.39
14350, 0.39
14400, 0.43
14450, 0.43
14500, 0.43
14550, 0.43
14600, 0.43
14650, 0.43
14700, 0.43
14750, 0.43
14800, 0.43
14850, 0.43
14900, 0.43
14950, 0.43
15000, 0.44
15050, 0.44
15100, 0.45
15150, 0.46
15200, 0.38
15250, 0.38
15300, 0.38
15350, 0.39
15400, 0.39
15450, 0.39
15500, 0.39
15550, 0.39
15600, 0.39
15650, 0.39
15700, 0.39
15750, 0.39
15800, 0.39
15850, 0.39
15900, 0.39
15950, 0.39
16000, 0.23
16050, 0.23
16100, 0.23
16150, 0.23
16200, 0.23
16250, 0.23
16300, 0.23
16350, 0.23
16400, 0.23
16450, 0.23
16500, 0.23
16550, 0.23
16600, 0.23
16650, 0.23
16700, 0.23
16750, 0.23
16800, 0.30
16850, 0.30
16900, 0.30
16950, 0.30
17000, 0.29
17050, 0.29
17100, 0.29
17150, 0.28
17200, 0.28
17250, 0.27
17300, 0.27
17350, 0.26
17400, 0.26
17450, 0.26
17500, 0.26
17550, 0.26
17600, 0.44
17650, 0.44
17700, 0.44
17750, 0.44
17800, 0.44
17850, 0.44
17900, 0.44
17950, 0.44
18000, 0.44
18050, 0.44
18100, 0.44
18150, 0.44
18200, 0.44
18250, 0.45
18300, 0.45
18350, 0.46
18400, 0.33
18450, 0.34
18500, 0.34
18550, 0.34
18600, 0.34
18650, 0.34
18700, 0.34
18750, 0.34
18800, 0.34
18850, 0.34
18900, 0.34
18950, 0.34
19000, 0.34
19050, 0.34
19100, 0.34
19150, 0.34
19200, 0.34
19250, 0.34
19300, 0.34
19350, 0.33
19400, 0.33
19450, 0.33
19500, 0.32
19550, 0.32
19600, 0.32
19650, 0.31
19700, 0.31
19750, 0.30
19800, 0.30
19850, 0.30
19900, 0.31
19950, 0.31
20000, 0.71
20050, 0.73
20100, 0.74
20150, 0.75
20200, 0.76
20250, 0.76
20300, 0.77
20350, 0.77
20400, 0.78
20450, 0.78
20500, 0.78
20550, 0.78
20600, 0.78
20650, 0.78
20700, 0.78
20750, 0.78
20800, 0.55
20850, 0.55
20900, 0.54
20950, 0.53
21000, 0.53
21050, 0.52
21100, 0.51
21150, 0.50
21200, 0.49
21250, 0.48
21300, 0.47
21350, 0.45
21400, 0.44
21450, 0.44
21500, 0.44
21550, 0.44
21600, 0.26
21650, 0.26
21700, 0.26
21750, 0.26
21800, 0.26
21850, 0.26
21900, 0.26
21950, 0.26
22000, 0.26
22050, 0.26
22100, 0.26
22150, 0.26
22200, 0.26
22250, 0.26
22300, 0.26
22350, 0.26
22400, 0.24
22450, 0.24
22500, 0.24
22550, 0.24
22600, 0.24
22650, 0.24
22700, 0.24
22750, 0.24
22800, 0.24
22850, 0.24
22900, 0.24
22950, 0.24
23000, 0.24
23050, 0.24
23100, 0.25
23150, 0.25
23200, 0.29
23250, 0.30
23300, 0.30
23350, 0.30
23400, 0.31
23450, 0.31
23500, 0.31
23550, 0.31
23600, 0.31
23650, 0.31
23700, 0.31
23750, 0.31
23800, 0.31
23850, 0.31
23900, 0.31
23950, 0.31
24000, 0.52
24050, 0.52
24100, 0.51
24150, 0.51
24200, 0.50
24250, 0.50
24300, 0.49
24350, 0.48
24400, 0.48
24450, 0.47
24500, 0.46
24550, 0.45
24600, 0.44
24650, 0.45
24700, 0.46
24750, 0.47
24800, 0.45
24850, 0.46
24900, 0.46
24950, 0.47
25000, 0.48
25050, 0.48
25100, 0.48
25150, 0.49
25200, 0.49
25250, 0.49
25300, 0.49
25350, 0.49
25400, 0.49
25450, 0.49
25500, 0.49
25550, 0.49
25600, 0.27
25650, 0.27
25700, 0.27
25750, 0.27
25800, 0.27
25850, 0.27
25900, 0.27
25950, 0.27
26000, 0.27
26050, 0.27
26100, 0.27
26150, 0.27
26200, 0.27
26250, 0.27
26300, 0.27
26350, 0.27
26400, 0.18
26450, 0.18
26500, 0.18
26550, 0.18
26600, 0.18
26650, 0.18
26700, 0.18
26750, 0.18
26800, 0.18
26850, 0.18
26900, 0.18
26950, 0.18
27000, 0.18
27050, 0.18
27100, 0.18
27150, 0.17
27200, 0.47
27250, 0.46
27300, 0.46
27350, 0.45
27400, 0.44
27450, 0.43
27500, 0.42
27550, 0.41
27600, 0.40
27650, 0.39
27700, 0.38
27750, 0.37
27800, 0.36
27850, 0.37
27900, 0.38
27950, 0.39
28000, 0.49
28050, 0.51
28100, 0.52
28150, 0.52
28200, 0.53
28250, 0.54
28300, 0.55
28350, 0.55
28400, 0.56
28450, 0.56
28500, 0.57
28550, 0.57
28600, 0.57
28650, 0.57
28700, 0.57
28750, 0.57
28800, 0.41
28850, 0.41
28900, 0.41
28950, 0.41
29000, 0.41
29050, 0.41
29100, 0.41
29150, 0.41
29200, 0.41
29250, 0.41
29300, 0.41
29350, 0.41
29400, 0.41
29450, 0.40
29500, 0.40
29550, 0.40
29600, 0.46
29650, 0.45
29700, 0.44
29750, 0.43
29800, 0.42
29850, 0.41
29900, 0.40
29950, 0.39
30000, 0.37
30050, 0.36
30100, 0.35
30150, 0.34
30200, 0.32
30250, 0.34
30300, 0.35
30350, 0.36
30400, 0.71
30450, 0.73
30500, 0.75
30550, 0.77
30600, 0.78
30650, 0.79
30700, 0.80
30750, 0.81
30800, 0.82
30850, 0.83
30900, 0.83
30950, 0.84
31000, 0.84
31050, 0.84
31100, 0.83
31150, 0.83
31200, 0.31
31250, 0.31
31300, 0.30
31350, 0.29
31400, 0.28
31450, 0.27
31500, 0.26
31550, 0.26
31600, 0.25
31650, 0.24
31700, 0.23
31750, 0.22
31800, 0.21
31850, 0.22
31900, 0.23
31950, 0.24
32000, 0.25
32050, 0.26
32100, 0.27
32150, 0.27
32200, 0.28
32250, 0.29
32300, 0.30
32350, 0.31
32400, 0.31
32450, 0.32
32500, 0.33
32550, 0.33
32600, 0.34
32650, 0.33
32700, 0.33
32750, 0.32
32800, 0.36
32850, 0.35
32900, 0.35
32950, 0.34
33000, 0.33
33050, 0.32
33100, 0.31
33150, 0.30
33200, 0.29
33250, 0.28
33300, 0.27
33350, 0.26
33400, 0.25
33450, 0.26
33500, 0.27
33550, 0.28
33600, 0.43
33650, 0.44
33700, 0.45
33750, 0.46
33800, 0.47
33850, 0.48
33900, 0.49
33950, 0.49
34000, 0.50
34050, 0.51
34100, 0.51
34150, 0.51
34200, 0.52
34250, 0.52
34300, 0.52
34350, 0.52
34400, 0.37
34450, 0.37
34500, 0.37
34550, 0.37
34600, 0.37
34650, 0.37
34700, 0.37
34750, 0.37
34800, 0.37
34850, 0.37
34900, 0.37
34950, 0.37
35000, 0.37
35050, 0.37
35100, 0.37
35150, 0.37
35200, 0.22
35250, 0.22
35300, 0.22
35350, 0.22
35400, 0.22
35450, 0.22
35500, 0.22
35550, 0.22
35600, 0.22
35650, 0.22
35700, 0.22
35750, 0.22
35800, 0.22
35850, 0.22
35900, 0.22
35950, 0.22
36000, 0.56
36050, 0.56
36100, 0.56
36150, 0.56
36200, 0.56
36250, 0.56
36300, 0.56
36350, 0.56
36400, 0.56
36450, 0.56
36500, 0.56
36550, 0.56
36600, 0.56
36650, 0.56
36700, 0.55
36750, 0.55
36800, 0.38
36850, 0.37
36900, 0.37
36950, 0.37
37000, 0.36
37050, 0.36
37100, 0.36
37150, 0.35
37200, 0.35
37250, 0.34
37300, 0.34
37350, 0.34
37400, 0.33
37450, 0.33
37500, 0.33
37550, 0.33
37600, 0.49
37650, 0.49
37700, 0.49
37750, 0.49
37800, 0.49
37850, 0.49
37900, 0.49
37950, 0.49
38000, 0.49
38050, 0.49
38100, 0.49
38150, 0.49
38200, 0.49
38250, 0.49
38300, 0.49
38350, 0.49
38400, 0.45
38450, 0.45
38500, 0.45
38550, 0.45
38600, 0.45
38650, 0.45
38700, 0.45
38750, 0.45
38800, 0.45
38850, 0.45
38900, 0.45
38950, 0.45
39000, 0.45
39050, 0.45
39100, 0.45
39150, 0.45
39200, 0.54
39250, 0.54
39300, 0.54
39350, 0.54
39400, 0.54
39450, 0.54
39500, 0.54
39550, 0.54
39600, 0.54
39650, 0.54
39700, 0.54
39750, 0.54
39800, 0.54
39850, 0.54
39900, 0.54
39950, 0.54
40000, 0.55
40050, 0.55
40100, 0.55
40150, 0.55
40200, 0.55
40250, 0.55
40300, 0.55
40350, 0.55
40400, 0.55
40450, 0.55
40500, 0.55
40550, 0.55
40600, 0.55
40650, 0.55
40700, 0.55
40750, 0.55
40800, 0.39
40850, 0.39
40900, 0.39
40950, 0.39
41000, 0.39
41050, 0.39
41100, 0.39
41150, 0.39
41200, 0.39
41250, 0.39
41300, 0.39
41350, 0.39
41400, 0.39
41450, 0.39
41500, 0.39
41550, 0.39
41600, 0.35
41650, 0.35
41700, 0.35
41750, 0.35
41800, 0.35
41850, 0.35
41900, 0.35
41950, 0.35
42000, 0.35
42050, 0.35
42100, 0.35
42150, 0.35
42200, 0.35
42250, 0.35
42300, 0.35
42350, 0.35
42400, 0.35
42450, 0.35
42500, 0.35
42550, 0.35
42600, 0.35
42650, 0.35
42700, 0.35
42750, 0.35
42800, 0.35
42850, 0.35
42900, 0.35
42950, 0.35
43000, 0.35
43050, 0.35
43100, 0.35
43150, 0.35
43200, 0.45
43250, 0.45
43300, 0.45
43350, 0.45
43400, 0.45
43450, 0.45
43500, 0.45
43550, 0.45
43600, 0.45
43650, 0.45
43700, 0.45
43750, 0.45
43800, 0.45
43850, 0.45
43900, 0.44
43950, 0.44
44000, 0.52
44050, 0.51
44100, 0.51
44150, 0.51
44200, 0.50
44250, 0.50
44300, 0.49
44350, 0.49
44400, 0.48
44450, 0.48
44500, 0.47
44550, 0.46
44600, 0.46
44650, 0.46
44700, 0.46
44750, 0.46
44800, 0.42
44850, 0.42
44900, 0.42
44950, 0.42
45000, 0.42
45050, 0.42
45100, 0.42
45150, 0.42
45200, 0.42
45250, 0.42
45300, 0.42
45350, 0.42
45400, 0.42
45450, 0.42
45500, 0.42
45550, 0.42
45600, 0.35
45650, 0.35
45700, 0.35
45750, 0.35
45800, 0.35
45850, 0.35
45900, 0.35
45950, 0.35
46000, 0.35
46050, 0.35
46100, 0.35
46150, 0.35
46200, 0.35
46250, 0.35
46300, 0.35
46350, 0.35
46400, 0.30
46450, 0.30
46500, 0.30
46550, 0.30
46600, 0.30
46650, 0.30
46700, 0.30
46750, 0.30
46800, 0.30
46850, 0.30
46900, 0.30
46950, 0.30
47000, 0.30
47050, 0.30
47100, 0.30
47150, 0.30
47200, 0.25
47250, 0.25
47300, 0.25
47350, 0.25
47400, 0.25
47450, 0.25
47500, 0.25
47550, 0.25
47600, 0.25
